"Price","Rooms","Regionname","Propertycount","Distance"
360000,2,NA,7485,9.9
5e+05,3,NA,7485,9.9
775000,2,NA,7485,9.9
599000,3,NA,7485,9.9
1100000,2,"Southern Metropolitan",8648,3.8
1240000,2,"Southern Metropolitan",8648,3.8
1800000,6,"Southern Metropolitan",8648,3.8
1150000,3,"Southern Metropolitan",8648,3.8
985000,3,"Southern Metropolitan",8648,3.8
1200000,3,"Southern Metropolitan",8648,3.8
1340000,2,"Southern Metropolitan",8648,3.8
2200000,3,"Southern Metropolitan",8648,3.8
2105000,4,"Southern Metropolitan",8648,3.8
550000,2,"Southern Metropolitan",8648,3.8
1250000,2,"Southern Metropolitan",8648,3.8
575000,2,"Southern Metropolitan",8648,3.8
1915000,4,"Southern Metropolitan",8648,3.8
1630000,3,"Southern Metropolitan",8648,3.8
1e+06,2,"Southern Metropolitan",8648,3.8
1470000,3,"Southern Metropolitan",8648,3.8
725000,2,"Southern Metropolitan",8648,3.8
1234500,2,"Southern Metropolitan",8648,3.8
6e+05,2,"Southern Metropolitan",8648,3.8
1342000,3,"Southern Metropolitan",8648,3.8
5e+05,1,"Southern Metropolitan",8648,3.8
795000,2,"Southern Metropolitan",8648,3.8
590000,2,"Southern Metropolitan",8648,3.8
1502000,4,"Southern Metropolitan",8648,3.8
1100000,2,"Southern Metropolitan",8648,3.8
1421000,3,"Southern Metropolitan",8648,3.8
845000,2,"Southern Metropolitan",8648,3.8
720000,2,"Southern Metropolitan",8648,3.8
1275000,2,"Southern Metropolitan",8648,3.8
1e+06,2,"Southern Metropolitan",8648,3.8
1820000,4,"Southern Metropolitan",8648,3.8
420000,1,"Southern Metropolitan",8648,3.8
6e+05,2,"Southern Metropolitan",8648,3.8
1916000,3,"Southern Metropolitan",8648,3.8
577000,1,"Southern Metropolitan",8648,3.8
655000,2,"Southern Metropolitan",8648,3.8
1016500,2,"Southern Metropolitan",8648,3.8
1350000,2,"Southern Metropolitan",8648,3.8
1560000,3,"Southern Metropolitan",8648,3.8
1035000,2,"Southern Metropolitan",8648,3.8
1070000,2,"Southern Metropolitan",8648,3.8
1060000,2,"Southern Metropolitan",8648,3.8
1610000,2,"Southern Metropolitan",8648,3.8
1101000,2,"Southern Metropolitan",8648,3.8
880000,2,"Southern Metropolitan",8648,3.8
730000,2,"Southern Metropolitan",8648,3.8
1080000,2,"Southern Metropolitan",8648,3.8
1115000,2,"Southern Metropolitan",8648,3.8
516000,2,"Southern Metropolitan",8648,3.8
1753000,3,"Southern Metropolitan",8648,3.8
825000,2,"Southern Metropolitan",8648,3.8
820000,2,"Southern Metropolitan",8648,3.8
9e+05,2,"Southern Metropolitan",8648,3.8
2350000,5,"Southern Metropolitan",8648,3.8
1565000,3,"Southern Metropolitan",8648,3.8
1670000,3,"Southern Metropolitan",8648,3.8
1402000,3,"Southern Metropolitan",8648,3.8
1570000,3,"Southern Metropolitan",8648,3.8
1515000,3,"Southern Metropolitan",8648,3.8
1155000,2,"Southern Metropolitan",8648,3.8
1150000,2,"Southern Metropolitan",8648,3.8
875000,2,"Southern Metropolitan",8648,3.8
625000,2,"Southern Metropolitan",8648,3.8
1384000,3,"Southern Metropolitan",8648,3.8
1405000,2,"Southern Metropolitan",8648,3.8
655000,2,"Southern Metropolitan",8648,3.8
456000,1,"Southern Metropolitan",8648,3.8
2260000,3,"Southern Metropolitan",8648,3.8
1130000,2,"Southern Metropolitan",8648,3.8
1305000,3,"Southern Metropolitan",8648,3.8
720000,2,"Southern Metropolitan",8648,3.8
1130000,2,"Southern Metropolitan",8648,3.8
520000,2,"Southern Metropolitan",8648,3.8
1250000,2,"Southern Metropolitan",8648,3.8
470000,1,"Southern Metropolitan",8648,3.8
6e+05,2,"Southern Metropolitan",8648,3.8
670000,2,"Southern Metropolitan",8648,3.8
1100000,3,"Southern Metropolitan",8648,3.8
1252000,2,"Southern Metropolitan",8648,3.8
1010000,2,"Southern Metropolitan",8648,3.8
779000,2,"Southern Metropolitan",8648,3.8
790000,2,"Southern Metropolitan",8648,3.8
455500,1,"Southern Metropolitan",8648,3.8
1400000,2,"Southern Metropolitan",8648,3.8
1520000,3,"Southern Metropolitan",8648,3.8
1655000,3,"Southern Metropolitan",8648,3.8
6e+05,1,"Southern Metropolitan",8648,3.8
1014000,1,"Southern Metropolitan",8648,3.8
1351000,3,"Southern Metropolitan",8648,3.8
2460000,3,"Southern Metropolitan",8648,3.8
540000,1,"Southern Metropolitan",8648,3.8
3705000,3,"Southern Metropolitan",8648,3.8
1180000,2,"Southern Metropolitan",8648,3.8
950000,3,"Southern Metropolitan",8648,3.8
1350000,3,"Southern Metropolitan",8648,3.8
2100000,3,"Southern Metropolitan",8648,3.8
735000,2,"Southern Metropolitan",8648,3.8
4e+05,1,"Southern Metropolitan",8648,3.8
9e+05,2,"Southern Metropolitan",8648,3.8
470000,1,"Southern Metropolitan",8648,3.8
2160000,4,"Southern Metropolitan",8648,3.8
1380000,3,"Southern Metropolitan",8648,3.8
1080000,3,"Southern Metropolitan",8648,3.8
1405000,3,"Southern Metropolitan",8648,3.8
650000,2,"Southern Metropolitan",7717,4.5
342000,1,"Southern Metropolitan",7717,4.5
950000,2,"Southern Metropolitan",7717,4.5
781000,2,"Southern Metropolitan",7717,4.5
549800,1,"Southern Metropolitan",7717,4.5
492000,1,"Southern Metropolitan",7717,4.5
500500,1,"Southern Metropolitan",7717,4.5
1240000,3,"Southern Metropolitan",7717,4.5
1400000,3,"Southern Metropolitan",7717,4.5
685000,3,"Southern Metropolitan",7717,4.5
710000,3,"Southern Metropolitan",7717,4.5
330000,1,"Southern Metropolitan",7717,4.5
1430000,3,"Southern Metropolitan",7717,4.5
325000,1,"Southern Metropolitan",7717,4.5
1245000,3,"Southern Metropolitan",7717,4.5
830000,2,"Southern Metropolitan",7717,4.5
1182500,2,"Southern Metropolitan",7717,4.5
1303000,2,"Southern Metropolitan",7717,4.5
1210000,2,"Southern Metropolitan",7717,4.5
482500,1,"Southern Metropolitan",7717,4.5
1730000,3,"Southern Metropolitan",7717,4.5
1090000,2,"Southern Metropolitan",7717,4.5
1358000,3,"Southern Metropolitan",7717,4.5
585000,2,"Southern Metropolitan",7717,4.5
1106000,2,"Southern Metropolitan",7717,4.5
1650000,3,"Southern Metropolitan",7717,4.5
1590000,2,"Southern Metropolitan",7717,4.5
590000,2,"Southern Metropolitan",7717,4.5
1055000,2,"Southern Metropolitan",7717,4.5
1350000,3,"Southern Metropolitan",7717,4.5
7e+05,2,"Southern Metropolitan",7717,4.5
473000,2,"Southern Metropolitan",7717,4.5
1100000,3,"Southern Metropolitan",7717,4.5
1200000,2,"Southern Metropolitan",7717,4.5
530000,2,"Southern Metropolitan",7717,4.5
1651000,3,"Southern Metropolitan",7717,4.5
615000,2,"Southern Metropolitan",7717,4.5
1500000,2,"Southern Metropolitan",7717,4.5
1460000,2,"Southern Metropolitan",7717,4.5
841000,2,"Southern Metropolitan",7717,4.5
570000,2,"Southern Metropolitan",7717,4.5
480000,2,"Southern Metropolitan",7717,4.5
1310000,2,"Southern Metropolitan",7717,4.5
1530000,3,"Southern Metropolitan",7717,4.5
560000,2,"Southern Metropolitan",7717,4.5
1300000,2,"Southern Metropolitan",7717,4.5
815000,2,"Southern Metropolitan",7717,4.5
765000,2,"Southern Metropolitan",7717,4.5
910000,2,"Southern Metropolitan",7717,4.5
1450000,3,"Southern Metropolitan",7717,4.5
1540000,2,"Southern Metropolitan",7717,4.5
1811000,3,"Southern Metropolitan",7717,4.5
1180000,2,"Southern Metropolitan",7717,4.5
510000,2,"Southern Metropolitan",7717,4.5
1015000,3,"Southern Metropolitan",7717,4.5
1720000,3,"Southern Metropolitan",7717,4.5
1050000,3,"Southern Metropolitan",7717,4.5
1582000,2,"Southern Metropolitan",7717,4.5
2385000,3,"Southern Metropolitan",7717,4.5
681000,2,"Southern Metropolitan",7717,4.5
1820000,4,"Southern Metropolitan",7717,4.5
1305000,2,"Southern Metropolitan",7717,4.5
1255000,3,"Southern Metropolitan",7717,4.5
2180000,3,"Southern Metropolitan",7717,4.5
712500,2,"Southern Metropolitan",7717,4.5
1720000,3,"Southern Metropolitan",7717,4.5
1021000,2,"Southern Metropolitan",7717,4.5
1220000,3,"Southern Metropolitan",7717,4.5
240000,1,"Southern Metropolitan",7717,4.5
1500000,2,"Southern Metropolitan",7717,4.5
1612000,3,"Southern Metropolitan",7717,4.5
1442000,3,"Southern Metropolitan",7717,4.5
1250000,3,NA,14577,8.8
855000,3,NA,14577,8.8
930000,4,NA,14577,8.8
9e+05,4,NA,14577,8.8
1004000,4,NA,14577,8.8
930000,3,NA,14577,8.8
1200000,3,NA,14577,8.8
721000,3,NA,14577,8.8
751000,3,NA,14577,8.8
835000,2,NA,14577,8.8
637000,3,NA,14577,8.8
1265000,3,NA,14577,8.8
1100000,3,NA,14577,8.8
1082000,4,NA,14577,8.8
715000,2,NA,14577,8.8
630000,5,NA,14577,8.8
837000,2,NA,14577,8.8
950000,3,NA,14577,8.8
840000,3,NA,14577,8.8
496000,3,NA,14577,8.8
931000,4,NA,14577,8.8
942000,2,NA,14577,8.8
650000,2,NA,14577,8.8
850000,2,NA,14577,8.8
560000,3,NA,14577,8.8
540000,2,NA,14577,8.8
1150000,3,NA,14577,8.8
965000,3,NA,14577,8.8
7e+05,3,NA,14577,8.8
615000,3,NA,14577,8.8
775000,2,NA,14577,8.8
735000,3,NA,14577,8.8
550000,3,NA,14577,8.8
1e+06,3,NA,14577,8.8
780000,2,NA,14577,8.8
810000,4,NA,14577,8.8
843000,3,NA,14577,8.8
6e+05,2,NA,14577,8.8
925000,3,NA,14577,8.8
305000,1,NA,14577,8.8
1080000,3,NA,14577,8.8
656000,2,NA,14577,8.8
799900,2,NA,14577,8.8
916000,3,NA,14577,8.8
1e+06,3,NA,14577,8.8
914000,4,NA,14577,8.8
1650000,3,NA,14577,8.8
990000,3,NA,14577,8.8
512000,2,NA,14577,8.8
6e+05,3,NA,14577,8.8
910000,4,NA,14577,8.8
485000,3,NA,14577,8.8
9e+05,3,NA,14577,8.8
1e+06,4,NA,14577,8.8
722000,2,NA,14577,8.8
910000,3,NA,14577,8.8
1260000,4,NA,14577,8.8
635000,2,NA,14577,8.8
550000,3,NA,14577,8.8
485000,2,NA,14577,8.8
690000,3,NA,14577,8.8
1065000,2,NA,14577,8.8
1200000,3,NA,14577,8.8
798000,3,NA,14577,8.8
850000,2,NA,14577,8.8
1355000,3,NA,14577,8.8
815000,3,NA,14577,8.8
971000,3,NA,14577,8.8
530000,2,NA,14577,8.8
9e+05,3,NA,14577,8.8
7e+05,2,NA,14577,8.8
930000,3,NA,14577,8.8
920000,2,NA,14577,8.8
842000,3,NA,14577,8.8
830000,1,NA,14577,8.8
980000,3,NA,14577,8.8
8e+05,3,NA,14577,8.8
930000,4,NA,14577,8.8
930000,3,NA,14577,8.8
886000,2,NA,14577,8.8
1080000,3,NA,14577,8.8
1040000,3,NA,14577,8.8
1400000,4,NA,14577,8.8
660000,2,NA,14577,8.8
436000,2,NA,14577,8.8
876000,2,NA,14577,8.8
910000,2,NA,14577,8.8
1e+06,3,NA,14577,8.8
8e+05,3,NA,14577,8.8
928000,3,NA,14577,8.8
1070000,3,NA,14577,8.8
565000,2,NA,14577,8.8
714000,3,NA,14577,8.8
770000,2,NA,14577,8.8
1226000,3,NA,14577,8.8
810000,3,NA,14577,8.8
1127000,3,NA,14577,8.8
750000,3,NA,14577,8.8
980000,3,NA,14577,8.8
670000,3,NA,14577,8.8
1315000,4,NA,14577,8.8
780000,2,NA,14577,8.8
986000,2,NA,14577,8.8
771000,2,NA,14577,8.8
760000,4,NA,14577,8.8
850000,3,NA,14577,8.8
890000,3,NA,14577,8.8
1088000,2,NA,14577,8.8
1123000,3,NA,14577,8.8
6e+05,4,NA,14577,8.8
3e+05,1,NA,14577,8.8
890000,2,NA,14577,8.8
1040000,3,NA,14577,8.8
1050000,3,NA,14577,8.8
9e+05,2,NA,14577,8.8
425000,2,NA,14577,8.8
515000,2,NA,14577,8.8
1040000,3,NA,14577,8.8
520000,2,NA,14577,8.8
605000,3,NA,14577,8.8
890000,3,NA,14577,8.8
790000,2,NA,14577,8.8
1e+06,3,NA,14577,8.8
860000,2,NA,14577,8.8
630000,2,NA,14577,8.8
660000,4,NA,14577,8.8
810000,3,NA,14577,8.8
875000,4,NA,14577,8.8
923000,3,NA,14577,8.8
920000,4,NA,14577,8.8
1150000,3,NA,14577,8.8
871000,4,NA,14577,8.8
910000,4,NA,14577,8.8
1330000,3,NA,14577,8.8
950000,4,NA,14577,8.8
821000,3,NA,14577,8.8
888500,3,NA,14577,8.8
870000,4,NA,14577,8.8
1186000,3,NA,14577,8.8
9e+05,3,NA,14577,8.8
8e+05,3,NA,14577,8.8
1030000,3,NA,14577,8.8
1615000,4,NA,14577,8.8
715000,3,NA,14577,8.8
610000,2,NA,14577,8.8
1162500,3,NA,14577,8.8
1142500,4,NA,14577,8.8
930000,3,NA,14577,8.8
875000,3,NA,14577,8.8
840000,4,NA,14577,8.8
805000,3,NA,14577,8.8
750000,3,NA,14577,8.8
750000,4,NA,14577,8.8
475000,3,NA,21650,11.2
415000,2,NA,21650,11.2
731000,3,NA,21650,11.2
352000,2,NA,21650,11.2
723000,3,NA,21650,11.2
336000,2,NA,21650,11.2
685000,3,NA,21650,11.2
620000,3,NA,21650,11.2
620000,3,NA,21650,11.2
1025000,3,NA,21650,11.2
490000,2,NA,21650,11.2
805000,3,NA,21650,11.2
770000,4,NA,21650,11.2
645000,3,NA,21650,11.2
1005000,3,NA,21650,11.2
931000,2,NA,21650,11.2
810000,2,NA,21650,11.2
535000,2,NA,21650,11.2
920000,3,NA,21650,11.2
8e+05,3,NA,21650,11.2
510000,3,NA,21650,11.2
651000,3,NA,21650,11.2
502500,3,NA,21650,11.2
365000,2,NA,21650,11.2
405000,2,NA,21650,11.2
620500,3,NA,21650,11.2
730000,3,NA,21650,11.2
260000,1,NA,21650,11.2
665000,3,NA,21650,11.2
625000,3,NA,21650,11.2
357500,2,NA,21650,11.2
427500,2,NA,21650,11.2
851000,4,NA,21650,11.2
998000,3,NA,21650,11.2
1030000,4,NA,21650,11.2
498000,2,NA,21650,11.2
410000,2,NA,21650,11.2
450000,2,NA,21650,11.2
341000,1,NA,21650,11.2
270000,2,NA,21650,11.2
9e+05,3,NA,21650,11.2
5e+05,3,NA,21650,11.2
1015000,4,NA,21650,11.2
915000,3,NA,21650,11.2
380000,2,NA,21650,11.2
468000,2,NA,21650,11.2
8e+05,3,NA,21650,11.2
380000,2,NA,21650,11.2
6e+05,3,NA,21650,11.2
530000,3,NA,21650,11.2
592000,3,NA,21650,11.2
611000,2,NA,21650,11.2
440000,2,NA,21650,11.2
650000,3,NA,21650,11.2
416000,2,NA,21650,11.2
610000,3,NA,21650,11.2
890000,3,NA,21650,11.2
301000,3,NA,21650,11.2
865000,3,NA,21650,11.2
436000,2,NA,21650,11.2
650000,4,NA,21650,11.2
432000,2,NA,21650,11.2
650000,3,NA,21650,11.2
836000,2,NA,21650,11.2
401000,2,NA,21650,11.2
635000,2,NA,21650,11.2
491000,2,NA,21650,11.2
420000,2,NA,21650,11.2
810000,3,NA,21650,11.2
780000,3,NA,21650,11.2
520000,2,NA,21650,11.2
660000,3,NA,21650,11.2
555000,2,NA,21650,11.2
350000,2,NA,21650,11.2
540000,3,NA,21650,11.2
678000,3,NA,21650,11.2
812000,3,NA,21650,11.2
682000,3,NA,21650,11.2
380000,2,NA,21650,11.2
350000,1,NA,21650,11.2
750000,4,NA,21650,11.2
495000,2,NA,21650,11.2
644000,2,NA,21650,11.2
895500,4,NA,21650,11.2
5e+05,3,NA,21650,11.2
940000,3,NA,21650,11.2
755000,2,NA,21650,11.2
568000,2,NA,21650,11.2
350000,2,NA,21650,11.2
452000,2,NA,21650,11.2
335000,2,NA,21650,11.2
585000,3,NA,21650,11.2
360000,2,NA,21650,11.2
380000,2,NA,21650,11.2
546000,3,NA,21650,11.2
4e+05,3,NA,21650,11.2
1700000,4,NA,21650,11.2
592500,3,NA,21650,11.2
830000,3,NA,21650,11.2
360000,2,NA,21650,11.2
655000,3,NA,21650,11.2
410000,3,NA,21650,11.2
836000,2,NA,21650,11.2
635000,2,NA,21650,11.2
811000,4,NA,21650,11.2
650000,2,NA,21650,11.2
765000,3,NA,21650,11.2
440000,2,NA,21650,11.2
715000,3,NA,21650,11.2
670000,4,NA,21650,11.2
376000,2,NA,21650,11.2
323000,2,NA,21650,11.2
680000,3,NA,21650,11.2
530000,2,NA,21650,11.2
786000,4,NA,21650,11.2
390000,2,NA,21650,11.2
650000,3,NA,21650,11.2
540000,3,NA,21650,11.2
685000,3,NA,21650,11.2
8e+05,3,NA,21650,11.2
830000,3,NA,21650,11.2
330000,2,NA,21650,11.2
539000,3,NA,21650,11.2
622500,3,NA,21650,11.2
767500,4,NA,21650,11.2
780000,3,NA,21650,11.2
668000,3,NA,21650,11.2
1215000,4,NA,21650,11.2
1120000,3,NA,21650,11.2
470000,3,NA,21650,11.2
8e+05,3,NA,21650,11.2
1700000,2,NA,21650,11.2
655000,3,NA,21650,11.2
885000,3,NA,21650,11.2
510000,2,NA,21650,11.2
440000,2,NA,21650,11.2
703000,3,NA,21650,11.2
424000,2,NA,21650,11.2
750000,4,NA,21650,11.2
613000,3,NA,21650,11.2
779000,3,NA,21650,11.2
425000,2,NA,21650,11.2
791000,5,NA,21650,11.2
475000,3,NA,21650,11.2
950000,3,NA,21650,11.2
352000,2,NA,21650,11.2
730000,4,NA,21650,11.2
791000,2,NA,21650,11.2
905000,3,NA,21650,11.2
480000,2,NA,21650,11.2
767000,3,NA,21650,11.2
871000,3,NA,21650,11.2
450000,3,NA,21650,11.2
921500,3,NA,21650,11.2
490000,2,NA,21650,11.2
787000,3,NA,21650,11.2
3e+05,2,NA,21650,11.2
335000,2,NA,21650,11.2
670500,3,NA,21650,11.2
1050000,5,NA,21650,11.2
475000,3,NA,21650,11.2
440000,2,NA,21650,11.2
851500,3,NA,21650,11.2
623500,2,NA,21650,11.2
830000,4,NA,21650,11.2
572000,3,NA,21650,11.2
6e+05,3,NA,21650,11.2
450000,3,NA,21650,11.2
525000,2,NA,21650,11.2
692500,3,NA,21650,11.2
790000,4,NA,21650,11.2
785000,3,NA,21650,11.2
840000,2,NA,21650,11.2
925000,5,NA,21650,11.2
7e+05,3,NA,21650,11.2
801000,4,NA,21650,11.2
216000,1,NA,21650,11.2
220000,1,NA,21650,11.2
866000,3,NA,21650,11.2
340000,2,NA,21650,11.2
500250,2,NA,21650,11.2
395000,1,NA,21650,11.2
810000,3,NA,21650,11.2
790000,2,NA,21650,11.2
465000,2,NA,21650,11.2
601000,3,NA,21650,11.2
772000,2,NA,21650,11.2
968000,2,NA,21650,11.2
928000,3,NA,21650,11.2
3e+05,2,NA,21650,11.2
420000,2,NA,21650,11.2
885000,4,NA,21650,11.2
240000,2,NA,21650,11.2
815000,3,NA,21650,11.2
882500,3,NA,21650,11.2
793000,3,NA,21650,11.2
550000,3,NA,21650,11.2
477000,2,NA,21650,11.2
433000,2,NA,21650,11.2
672000,3,NA,21650,11.2
680000,2,NA,21650,11.2
751000,3,NA,21650,11.2
851000,3,NA,21650,11.2
777000,3,NA,21650,11.2
1162000,4,NA,21650,11.2
620000,3,NA,21650,11.2
1025000,3,NA,21650,11.2
762500,3,NA,21650,11.2
832000,3,NA,21650,11.2
820000,5,NA,21650,11.2
784000,3,NA,21650,11.2
1186000,4,NA,21650,11.2
665000,3,NA,21650,11.2
405000,2,NA,21650,11.2
431000,2,NA,21650,11.2
885000,4,NA,21650,11.2
718500,3,NA,21650,11.2
762500,5,NA,21650,11.2
737000,3,NA,21650,11.2
810000,3,NA,21650,11.2
610000,2,NA,21650,11.2
430000,2,NA,21650,11.2
730000,2,NA,21650,11.2
680000,4,NA,21650,11.2
705000,3,NA,21650,11.2
705000,3,NA,21650,11.2
390000,2,NA,21650,11.2
937000,2,NA,14949,2.6
1260000,3,NA,14949,2.6
1236000,3,NA,14949,2.6
540000,2,NA,14949,2.6
795250,2,NA,14949,2.6
582000,2,NA,14949,2.6
5e+05,1,NA,14949,2.6
1600000,3,NA,14949,2.6
2180000,3,NA,14949,2.6
370000,1,NA,14949,2.6
3335000,4,NA,14949,2.6
935000,2,NA,14949,2.6
1102000,3,NA,14949,2.6
437500,1,NA,14949,2.6
421000,1,NA,14949,2.6
479000,2,NA,14949,2.6
3200000,5,NA,14949,2.6
479000,2,NA,14949,2.6
1042500,2,NA,14949,2.6
655000,2,NA,14949,2.6
1130000,2,NA,14949,2.6
561000,2,NA,14949,2.6
635000,2,NA,14949,2.6
1010000,3,NA,14949,2.6
1025000,2,NA,14949,2.6
1102000,2,NA,14949,2.6
550000,2,NA,14949,2.6
1152500,3,NA,14949,2.6
1375000,4,NA,14949,2.6
1422000,3,NA,14949,2.6
1506000,2,NA,14949,2.6
1350000,3,NA,14949,2.6
1090000,3,NA,14949,2.6
405000,1,NA,14949,2.6
327000,1,NA,14949,2.6
1474000,3,NA,14949,2.6
1555000,3,NA,14949,2.6
5e+05,1,NA,14949,2.6
815000,2,NA,14949,2.6
345000,1,NA,14949,2.6
345000,1,NA,14949,2.6
1275000,3,NA,14949,2.6
1150000,3,NA,14949,2.6
950000,4,NA,14949,2.6
270000,2,NA,14949,2.6
439000,1,NA,14949,2.6
695000,2,NA,14949,2.6
512000,2,NA,14949,2.6
855000,2,NA,14949,2.6
1040000,2,NA,14949,2.6
342000,1,NA,14949,2.6
681000,1,NA,14949,2.6
9e+05,2,NA,14949,2.6
1250000,3,NA,14949,2.6
990000,2,NA,14949,2.6
1189000,2,NA,14949,2.6
1220000,2,NA,14949,2.6
1220000,2,NA,14949,2.6
1100000,3,NA,14949,2.6
1346000,3,NA,14949,2.6
450000,2,NA,14949,2.6
1340000,2,NA,14949,2.6
1421000,2,NA,14949,2.6
1074000,3,NA,14949,2.6
1205000,3,NA,14949,2.6
1430000,2,NA,14949,2.6
1465000,3,NA,14949,2.6
391000,2,NA,14949,2.6
1035000,2,NA,14949,2.6
530000,2,NA,14949,2.6
930000,2,NA,14949,2.6
1182000,3,NA,14949,2.6
777500,2,NA,14949,2.6
1115000,3,NA,14949,2.6
760000,3,NA,14949,2.6
640000,2,NA,14949,2.6
1710000,3,NA,14949,2.6
1420000,3,NA,14949,2.6
390000,1,NA,14949,2.6
3020000,3,NA,14949,2.6
1346000,3,NA,14949,2.6
380000,1,NA,14949,2.6
680000,2,NA,14949,2.6
1081000,2,NA,14949,2.6
860000,2,NA,14949,2.6
1820000,3,NA,14949,2.6
905000,2,NA,14949,2.6
691000,2,NA,14949,2.6
1088000,3,NA,14949,2.6
911000,3,NA,14949,2.6
3001000,4,NA,14949,2.6
638000,2,NA,14949,2.6
951000,2,NA,14949,2.6
912000,2,NA,14949,2.6
415000,1,NA,14949,2.6
1285000,3,NA,14949,2.6
1220000,2,NA,14949,2.6
9e+05,3,NA,14949,2.6
1695000,3,NA,14949,2.6
1365000,3,NA,14949,2.6
1088000,2,NA,14949,2.6
1765000,3,NA,14949,2.6
1045000,2,NA,14949,2.6
1591000,4,NA,14949,2.6
402000,1,NA,14949,2.6
1275000,3,NA,14949,2.6
1035000,2,NA,14949,2.6
2e+06,3,NA,14949,2.6
931000,3,NA,14949,2.6
2640000,3,NA,14949,2.6
842000,2,NA,14949,2.6
1510000,4,NA,14949,2.6
1550000,3,NA,14949,2.6
1456000,3,NA,14949,2.6
1145000,2,NA,14949,2.6
810000,2,NA,14949,2.6
1100000,3,NA,14949,2.6
1220000,2,NA,14949,2.6
895000,2,NA,14949,2.6
1430000,2,NA,14949,2.6
1045000,2,NA,14949,2.6
2e+06,3,NA,14949,2.6
646000,2,NA,14949,2.6
660000,2,NA,14949,2.6
1145000,2,NA,14949,2.6
380000,1,NA,14949,2.6
1285000,3,NA,14949,2.6
905000,4,NA,14949,2.6
750000,2,NA,14949,2.6
604000,2,NA,14949,2.6
1645000,4,NA,14949,2.6
945000,3,NA,14949,2.6
306000,1,NA,14949,2.6
1270000,3,NA,14949,2.6
975000,3,NA,14949,2.6
1105000,2,NA,14949,2.6
965000,2,NA,14949,2.6
620000,2,NA,14949,2.6
1100000,3,NA,14949,2.6
450000,1,NA,14949,2.6
1850000,3,NA,14949,2.6
1650000,3,NA,14949,2.6
1320000,3,NA,14949,2.6
1651000,3,NA,14949,2.6
1032000,3,NA,14949,2.6
915000,3,NA,14949,2.6
1075000,3,NA,14949,2.6
1800000,4,NA,14949,2.6
791500,3,NA,14949,2.6
1600000,3,NA,14949,2.6
1200000,2,NA,14949,2.6
1555000,3,NA,14949,2.6
1361000,3,NA,14949,2.6
1540000,3,NA,14949,2.6
1582000,3,NA,14949,2.6
712000,2,NA,14949,2.6
2055000,3,NA,14949,2.6
1012000,3,NA,14949,2.6
1570000,3,NA,14949,2.6
1345000,3,NA,14949,2.6
410000,1,NA,14949,2.6
696000,2,NA,14949,2.6
1350000,3,NA,14949,2.6
1405000,3,NA,14949,2.6
362000,1,NA,14949,2.6
760000,2,NA,14949,2.6
807000,2,NA,14949,2.6
1495000,3,NA,14949,2.6
1410000,3,NA,14949,2.6
385000,1,NA,14949,2.6
1150000,2,NA,14949,2.6
1400000,3,NA,14949,2.6
1775000,4,NA,14949,2.6
360000,1,NA,14949,2.6
1270000,3,NA,14949,2.6
827500,2,NA,14949,2.6
1500000,4,NA,14949,2.6
560000,2,NA,14949,2.6
1165000,3,NA,14949,2.6
790000,2,NA,14949,2.6
870000,2,NA,14949,2.6
1185000,3,NA,14949,2.6
1212500,4,NA,14949,2.6
1125000,2,NA,14949,2.6
